,fsq_id,categorias,nome,lat,lon,endereco,cidade,bairro,cat_nome,cat_id,cat_sup
658,4f3b0546e4b03c21a6865e5e,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Pizza Ya,-29.992497,-51.094964,"Rua dos Maias, 950, Porto Alegre, RS, 91170-200",Porto Alegre,,Pizzeria,13064,Food
659,4e566af062e1e9bb426cb73d,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Dog do Bokao,-29.991032,-51.095526,"Rua dos Maias, 636, Porto Alegre, RS, 91170-200",Porto Alegre,,Burger Joint,13031,Food
660,56b59813498e81e731a537b2,"[{'id': 16003, 'name': 'Beach', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_', 'suffix': '.png'}}]",Torres Beach,-29.988593,-51.095552,,,,Beach,16003,Professional & Other Places
661,4eb994c24690aa67d4380ca6,"[{'id': 13382, 'name': 'Snack Place', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/snacks_', 'suffix': '.png'}}]",Bocão II,-29.991896,-51.09516,"Rua dos Maias, 746, Porto Alegre, RS",Porto Alegre,,Snack Place,13382,Food
662,509c8d82e4b0577f9cf28674,"[{'id': 17005, 'name': 'Automotive Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",FreeStyle Motos,-29.989867,-51.09523,"Bc do Paulino, 60",,,Automotive Retail,17005,Residences
663,4db83955fa8c377d83b9e24f,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Bokão Lanches,-29.990698,-51.095309,,,,Burger Joint,13031,Food
664,4f8f4d78e4b0324e96d9e489,"[{'id': 13055, 'name': 'Fried Chicken Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}]",Rei do Gato,-29.991327,-51.095724,"Rua dos Maias 641 Jacarecica, Porto Alegre, RS, 91170-200",Porto Alegre,,Fried Chicken Joint,13055,Food
665,51771d1ce4b097dae970ce0d,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Dog Alemão,-29.991641,-51.095364,"Rua dos Maias, 888, Porto Alegre, RS",Porto Alegre,,American Restaurant,13068,Food
666,4fa7ec8be4b039aeed26c79e,"[{'id': 13032, 'name': 'Cafes, Coffee, and Tea Houses', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Restaurante & Pizzaria do Alemão,-29.990919,-51.095521,"Rua dos Maias, 760, Porto Alegre, RS",Porto Alegre,,"Cafes, Coffee, and Tea Houses",13032,Food
667,4e492ab0227128e1e8edab4a,"[{'id': 11119, 'name': 'Management Consultant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Porto Alegre Em Cena,-30.065974,-51.227474,"Travessa Paraíso, 71, Porto Alegre, RS, 90850-190",Porto Alegre,,Management Consultant,11119,Colleges & Universities
668,4be0aeda2aed2d7f2f35c96f,"[{'id': 17010, 'name': 'Used Car Dealership', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",CarHouse Toyota,-30.064444,-51.23213,"Avenida Padre Cacique, 538 (Otávio Dutra & Miguel Couto), Porto Alegre, RS, 90810-240",Porto Alegre,,Used Car Dealership,17010,Residences
669,4c6c50a1d68a9c74f92e686b,"[{'id': 11056, 'name': 'Food and Beverage Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}}]",Casa Moacir,-30.062393,-51.228322,"Rua Silveiro, 272 (R. Barão de Cerro Largo), Porto Alegre, RS, 90850-000",Porto Alegre,,Food and Beverage Service,11056,Colleges & Universities
670,54d3aec4498e2a728d3171e4,"[{'id': 13048, 'name': 'Pie Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pieshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Bolinhos da Maroca,-30.062359,-51.226396,"Rua Itororo, 217, Porto Alegre, RS, 90110-290",Porto Alegre,Menino Deus,Pie Shop,13048,Food
671,4b7dd2cff964a520ead62fe3,"[{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}]",Beira-Rio Stadium (Estádio Beira-Rio),-30.06548,-51.235897,"Avenida Padre Cacique, 891 (Av. Edvaldo Pereira Paiva), Porto Alegre, RS, 90810-240",Porto Alegre,Praia de Belas,Stadium,10051,Arts & Entertainment
672,593320264186861876ca52e2,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",Nego Véio Pub,-30.065665,-51.234725,"Avenida Padre Cacique, Porto Alegre, RS, 90850-000",Porto Alegre,Praia de Belas,Sports Bar,13022,Food
673,5622dad4498e22966e0717be,"[{'id': 10036, 'name': 'Amphitheater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Anfiteatro Beira-Rio,-30.06615,-51.236669,"Avenida Pe. Cacique, 891, Porto Alegre, RS",Porto Alegre,Praia de Belas,Amphitheater,10036,Arts & Entertainment
674,4cebf87be888f04d3a35556b,"[{'id': 17117, 'name': 'Sporting Goods Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}}]",Inter Shop,-30.066663,-51.236225,"Avenida Pe. Cacique, 891 (Estádio Beira-Rio), Porto Alegre, RS, 90810-240",Porto Alegre,,Sporting Goods Retail,17117,Residences
675,535d6bc0498ef2eaac43bbf3,"[{'id': 16046, 'name': 'Scenic Lookout', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}}]",Mirante do Morro Santa Tereza,-30.072317,-51.232387,"Rua Tvs, Porto Alegre, RS",Porto Alegre,,Scenic Lookout,16046,Professional & Other Places
676,530ea7e5498e53f45492347e,"[{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}]",Área Vip - Beira-Rio Premier Club,-30.064982,-51.236587,"Avenida Padre Cacique, 891, Porto Alegre, RS, 90180-240",Porto Alegre,,Stadium,10051,Arts & Entertainment
677,5a5384c11bc7040e5864ed02,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Suika Sushi,-30.047602,-51.204316,"Sao Luis Street, 526 Santana (R. Domingos Crescêncio), Porto Alegre, RS, 90620-170",Porto Alegre,Santana,Sushi Restaurant,13276,Food
678,4c1903e46a21c9b60ae2c997,"[{'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Restaurante Bella Mamma,-30.046726,-51.204963,"Rua São Luís, 416 (Av. Princesa Isabel), Porto Alegre, RS, 90620-170",Porto Alegre,Santana,Brazilian Restaurant,13079,Food
679,4b25812df964a520ff7224e3,"[{'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Churrascaria Princesa Isabel,-30.046726,-51.204963,"Rua São Luís, 410 (Av. Princesa Isabel), Porto Alegre, RS, 90620-170",Porto Alegre,,Churrascaria,13083,Food
680,4d457d5a1b62b1f798b2fde2,"[{'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Espetão Santana,-30.048916,-51.207163,"Rua Santana, 1262, Porto Alegre, RS, 90040-371",Porto Alegre,Santana,Churrascaria,13083,Food
681,4e2a14e5ae605c533a29301a,"[{'id': 18000, 'name': 'Sports and Recreation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}}]",Magaldi Escola e Clube de Tiros,-30.046782,-51.204965,"Rua São Luís, 423, Porto Alegre, RS, 90620-170",Porto Alegre,,Sports and Recreation,18000,Shops & Services
682,4bfff3c2daf9c9b641fbfaef,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Restaurante da Domingos,-30.049219,-51.206927,"Rua Santana, 1332, Porto Alegre, RS, 90040-371",Porto Alegre,,Steakhouse,13383,Food
683,4d0fd306a77c2d430faacc46,"[{'id': 11121, 'name': 'Media Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Estúdio Dahm,-30.049528,-51.205636,"Rua Maestro Mendanha, 120, Porto Alegre, RS, 90620-160",Porto Alegre,Santana,Media Agency,11121,Colleges & Universities
684,4b13d8c3f964a520b49923e3,"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}]",Divino Sabor Restaurante Grill - Santana,-30.048713,-51.207217,"Avenida Santana - 1238, Porto Alegre, RS, 90040-371",Porto Alegre,,BBQ Joint,13026,Food
685,4dc95741d4c0abe9b62d28d6,"[{'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Restaurante Du Portuga,-30.049311,-51.207179,"Rua Domingos Crescêncio, 108, Porto Alegre, RS, 90650-090",Porto Alegre,,Brazilian Restaurant,13079,Food
686,4bbb6088cf2fc9b68180a202,"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Churrascaria Porto Belo,-30.046042,-51.203694,"Rua São Manoel, 1400 (Av. Princesa Isabel), Porto Alegre, RS, 90620-110",Porto Alegre,,BBQ Joint,13026,Food
687,4e090333483b98d417196bfb,"[{'id': 12000, 'name': 'Community and Government', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Espaço Cultural ESPM,-30.055383,-51.207674,"Rua Guilherme Schell, 350, Porto Alegre, RS, 90640-040",Porto Alegre,,Community and Government,12000,Events
688,4cf56c16d3a8a1cd4993cb43,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Bar Predio 3,-30.054887,-51.207168,"Guilherme Schell, 268, Porto Alegre, RS",Porto Alegre,,Fast Food Restaurant,13145,Food
689,4e6cb62545dd435bc125149f,"[{'id': 11056, 'name': 'Food and Beverage Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}}]",Calvi Comércio de Carnes,-30.051831,-51.20784,"Avenida Bento Gonçalves, 549 (R. Vicente da Fontoura), Porto Alegre, RS, 90650-002",Porto Alegre,Santo Antônio,Food and Beverage Service,11056,Colleges & Universities
690,4c0e3c00d64c0f47f6ca275d,"[{'id': 13000, 'name': 'Dining and Drinking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Tiozinho do Lanche,-30.055958,-51.207573,"ESPM, Porto Alegre, RS, 90640-040",Porto Alegre,,Dining and Drinking,13000,Food
691,4fef56f3e4b02af6a262ef5c,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Padaria e Confeitaria Bela Vista,-30.057803,-51.204854,"Rua Doutor Voltaire Pires, 538 (Paulino Chaves), Porto Alegre, RS, 90640-160",Porto Alegre,,Bakery,13002,Food
692,5017efcde4b09bf4f98fc886,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]",Praça Jayme Telles,-30.052763,-51.205208,"Porto Alegre, RS",Porto Alegre,,Plaza,16041,Professional & Other Places
693,4e70e54c1838f0daa0c59e68,"[{'id': 17090, 'name': 'Hardware Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}}]",Procal Ferragens e Tintas,-30.053762,-51.202455,"Avenida Bento Gonçalves, 1073 (1073), Porto Alegre, RS, 90650-002",Porto Alegre,Santo Antônio,Hardware Store,17090,Residences
694,4d04ddb030a58cfa7627a2e7,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",Confeitaria e Padaria Maffei,-30.051831,-51.20784,"Avenida Bento Gonçalves, 551, Porto Alegre, RS, 90650-002",Porto Alegre,,Bakery,13002,Food
695,51a89818498ea658e46f1022,"[{'id': 17065, 'name': ""Farmers' Market"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}]",Feira Modelo,-30.054099,-51.204145,"Rua Dr Júlio Bocaccio (Av. Bento Gonçalves), Porto Alegre, RS",Porto Alegre,,Farmers' Market,17065,Residences
696,4e21b48d628469a574183c88,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Xis Magnata,-30.052897,-51.204965,"Avenida Bento Gonçalves, 811, Porto Alegre, RS, 90650-002",Porto Alegre,,Burger Joint,13031,Food
697,51f569de498e77286a5f85f7,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Super Daki Ecoville,-30.002842,-51.123455,,,,Grocery Store / Supermarket,17069,Residences
698,4fb6b21fe4b0a090d035e749,"[{'id': 11072, 'name': 'Skin Care Clinic', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Estética Bira Beauty,-29.994894,-51.128972,"Rua Abaeté, 105, Porto Alegre, RS, 91130-490",Porto Alegre,,Skin Care Clinic,11072,Colleges & Universities
699,4ca7aa03f47ea143a1306d21,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Confeitaria Dona Inês,-30.00086,-51.131138,"Avenida Sertório, 320 (Casa 320), Porto Alegre, RS, 91130-721",Porto Alegre,,Bakery,13002,Food
700,50bfcb2e498e2bfc1415e15a,"[{'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Espetão e Cervejas Artesanais Toda Hora,-29.996649,-51.127987,"Avenida Salvador Leão, 237 (R. Araras), Porto Alegre, RS, 91130-370",Porto Alegre,Sarandi,Churrascaria,13083,Food
701,50b11d71e4b073383a81e876,"[{'id': 11072, 'name': 'Skin Care Clinic', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Estética e Cia,-29.994852,-51.129467,"Rua Abaeté, 37, Porto Alegre, RS, 91130-490",Porto Alegre,,Skin Care Clinic,11072,Colleges & Universities
702,4c38dd931a38ef3b29bf9221,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Zaffari,-29.999879,-51.131347,"Porto Alegre CenterLar (2° piso), Porto Alegre, RS, 91130-720",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
703,595d30c61fa763146a6a36f9,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Madero Container - Assis Brasil,-29.997015,-51.132039,"Avenida Assis Brasil, 6032, Porto Alegre, RS, 91110-000",Porto Alegre,,Burger Joint,13031,Food
704,5247515911d20282047807a6,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",Padaria Portuguesa,-29.998803,-51.122298,"Avenida Ecoville, 511, Porto Alegre, RS, 91150-400",Porto Alegre,,Bakery,13002,Food
705,4f74ddb4e4b09bd57e5c992d,"[{'id': 11061, 'name': 'Health and Beauty Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",GAJA Studio Hair,-30.00253,-51.12343,"Avenida Ecoville, 865, Porto Alegre, Porto Alegre, RS, 91150",Porto Alegre,,Health and Beauty Service,11061,Colleges & Universities
706,4cb6522955af224b5434997e,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Xis Restaurante e Pizzaria Leão,-29.996281,-51.128656,"Avenida Salvador Leão, 157, Porto Alegre, RS, 91130-700",Porto Alegre,,Pizzeria,13064,Food
707,4fe4f957e4b0116a37afbcaa,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Oásis,-30.161673,-51.224656,,,,Grocery Store / Supermarket,17069,Residences
708,52346c0611d21573bf25dfa8,"[{'id': 12005, 'name': 'Cultural Center', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",CTG Roda de Chimarrão,-30.164709,-51.215589,"Avenida da Serraria, 1835 (Guarujá), Porto Alegre, RS, 91770-010",Porto Alegre,,Cultural Center,12005,Events
709,56070595498ec78f8a0a5fe6,"[{'id': 11061, 'name': 'Health and Beauty Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Salão de beleza Kanto A,-30.159608,-51.219729,"Guarujá, Porto Alegre, RS",Porto Alegre,,Health and Beauty Service,11061,Colleges & Universities
710,4fca9cffe4b0cfd78742f479,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Glória Tênis Clube - Porto Alegre,-30.16357,-51.217344,"Avenida da Serraria, 1707, Porto Alegre, RS, 91770-010",Porto Alegre,,Arts and Entertainment,10000,Arts & Entertainment
711,5140c8ffe4b089f2eb74d96a,"[{'id': 11028, 'name': 'Construction', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}}]",Madeiras Guarujá,-30.164343,-51.216568,"Avenida da Serraria, 1780, Porto Alegre, RS, 91770-010",Porto Alegre,,Construction,11028,Colleges & Universities
712,4e84ac829adf280bf7aa30d3,"[{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}]",Porto Alegre FC,-30.212259,-51.107417,"Avenida Edgar Pires de Castro, 11100, Porto Alegre, RS, 91784-100",Porto Alegre,,Stadium,10051,Arts & Entertainment
713,55a969f3498e0a64a7643607,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}]",Sitio do EX,-30.21415,-51.107586,,,,Night Club,10032,Arts & Entertainment
714,51b4c8c7498e8da94362ff03,"[{'id': 13336, 'name': 'Scandinavian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/scandinavian_', 'suffix': '.png'}}]",P1 bergamotas do sitio do edu,-30.216803,-51.108517,"Posto de Bergas, 1",,,Scandinavian Restaurant,13336,Food
715,517d3441e4b0478d175dae3f,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Cabanha Costa do Cerro - LAMI,-30.194632,-51.099961,,,,Arts and Entertainment,10000,Arts & Entertainment
716,5188e54f498e689498e3a23b,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Café com Flor,-30.008365,-51.204526,"Porto Alegre, RS",Porto Alegre,São Geraldo,Café,13034,Food
717,57181a8f498efa35575b8815,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",4Beer - Cerveja & Cultura,-30.007317,-51.206843,"Avenida Polônia, 200 (Av. Rio Grande), Porto Alegre, RS, 90230-110",Porto Alegre,,Beer Bar,13006,Food
718,524d99b811d240f6d6d7e886,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",La Padoca,-30.009125,-51.203253,"Avenida Presidente Franklin Roosevelt, 1059, Porto Alegre, RS, 90230-002",Porto Alegre,São Geraldo,Bakery,13002,Food
719,60e1e53c28a58a3f07671314,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Ofertório,-30.006933,-51.204815,"Rua Ernesto da Fontoura, 350, Rio Grande do Sul, 90230-090",,,Restaurant,13065,Food
720,4ed6c95182311e04d18d7c82,"[{'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Gastronomia do Nino,-30.005326,-51.202292,"Avenida Presidente Franklin Roosevelt, 637, Porto Alegre, RS, 90230-001",Porto Alegre,,Brazilian Restaurant,13079,Food
721,4dd29da0ae60fb3f53c4ecd5,"[{'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Paladar Caseiro,-30.010494,-51.203805,"Avenida Presidente Franklin Roosevelt 1236 Calcada, Porto Alegre, RS, 90230-002",Porto Alegre,,Churrascaria,13083,Food
722,568c5801498e0df2dcc4113c,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Beach Brasil,-30.004149,-51.203797,"Avenida Brasil, Porto Alegre, RS",Porto Alegre,,Arts and Entertainment,10000,Arts & Entertainment
723,5de6ef5d708b530008602134,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",Jardim São Geraldo,-30.01001,-51.207821,"Moura Azevedo, 182, Porto Alegre, RS, 90230-150",Porto Alegre,,Beer Garden,13007,Food
724,571b6b45498eba1f33b615c0,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Duo café,-30.008365,-51.204526,"Avenida São Paulo, 632, Porto Alegre, RS, 90230-160",Porto Alegre,,Bar,13003,Food
725,4e7757101f6e072f147ef3d5,"[{'id': 11056, 'name': 'Food and Beverage Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}}]",Comercial Porcelanas e Talheres Knetig,-30.005971,-51.200704,"Avenida Farrapos, 3059, Porto Alegre, RS, 90220-006",Porto Alegre,,Food and Beverage Service,11056,Colleges & Universities
726,525362847e48653ebdf7f61a,"[{'id': 17096, 'name': 'Miscellaneous Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",Malteshop,-30.00492,-51.187437,"Rua Marques do Alegrete, 204, Porto Alegre, RS, 90550-003",Porto Alegre,,Miscellaneous Store,17096,Residences
